Team,RoundOrder,Date,Year,Total Points,Cumulative Points
Geelong,9,17/5/2014,2014,9.1,104.06
Geelong,9,18/5/2019,2019,21.7,141.32
Geelong,9,19/5/2017,2017,16.8,152.63
Geelong,9,19/5/2018,2018,7.8,114.14
Geelong,9,21/5/2016,2016,11.14,141.03
Geelong,9,25/5/2012,2012,14.11,123.27
Geelong,9,25/5/2013,2013,18.8,151.82999999999998
Geelong,9,31/5/2015,2015,10.4,115.3
Geelong,10,1/6/2013,2013,18.15,169.98
Geelong,10,2/6/2012,2012,19.12,142.39
Geelong,10,20/5/2023,2023,11.11,152.74
Geelong,10,21/5/2022,2022,11.16,131.68
Geelong,10,22/5/2021,2021,14.7,134.58
Geelong,10,23/5/2014,2014,16.15,120.21000000000001
Geelong,10,25/5/2017,2017,11.15,163.78
Geelong,10,25/5/2019,2019,13.13,154.45
Geelong,10,26/5/2018,2018,11.7,125.84
Geelong,10,29/5/2016,2016,12.13,153.16
Geelong,10,5/8/2020,2020,13.12,107.86
Geelong,10,6/6/2015,2015,19.8,135.1
Geelong,11,1/6/2019,2019,13.7,168.15
Geelong,11,10/8/2020,2020,14.9,122.75999999999999
Geelong,11,12/6/2015,2015,14.8,149.9
Geelong,11,2/6/2017,2017,13.18,176.96
Geelong,11,2/6/2018,2018,17.19,143.03
Geelong,11,27/5/2023,2023,10.14,162.88
Geelong,11,28/5/2022,2022,15.7,147.38
Geelong,11,29/5/2014,2014,5.8,126.01
Geelong,11,29/5/2021,2021,8.13,142.71
Geelong,11,4/6/2016,2016,14.14,167.3
Geelong,11,8/6/2012,2012,14.13,156.52
Geelong,11,8/6/2013,2013,24.13,194.10999999999999
Geelong,12,11/6/2016,2016,15.15,182.45
Geelong,12,14/8/2020,2020,14.7,137.46
Geelong,12,21/6/2015,2015,13.11,163.01
Geelong,12,3/6/2022,2022,12.11,159.49
Geelong,12,3/6/2023,2023,15.7,178.58
Geelong,12,6/6/2014,2014,16.11,142.12
Geelong,12,7/6/2019,2019,16.8,184.95
Geelong,12,9/6/2018,2018,14.12,157.15
Geelong,13,10/6/2021,2021,17.1,159.81
Geelong,13,15/6/2014,2014,20.13,162.25
Geelong,13,15/6/2017,2017,10.1,187.06
Geelong,13,17/6/2018,2018,9.11,166.26
Geelong,13,18/6/2016,2016,16.4,198.85
Geelong,13,22/6/2012,2012,11.8,168.32
Geelong,13,23/6/2013,2013,14.14,208.25
Geelong,13,23/8/2020,2020,9.11,146.57
Geelong,14,1/7/2012,2012,14.15,182.47
Geelong,14,15/6/2023,2023,11.6,190.18
Geelong,14,18/6/2021,2021,12.11,171.92000000000002
Geelong,14,18/6/2022,2022,12.9,172.39
Geelong,14,21/6/2014,2014,11.12,173.37
Geelong,14,22/6/2019,2019,8.8,193.75
Geelong,14,25/6/2016,2016,13.12,211.97
Geelong,14,25/6/2017,2017,10.14,197.2
Geelong,14,28/8/2020,2020,10.12,156.69
Geelong,14,29/6/2013,2013,11.19,219.44
Geelong,15,1/7/2017,2017,10.8,208.0
Geelong,15,11/7/2015,2015,11.13,174.14000000000001
Geelong,15,22/6/2023,2023,11.12,201.3
Geelong,15,24/6/2021,2021,7.8,179.72
Geelong,15,25/6/2022,2022,13.11,185.5
Geelong,15,27/6/2014,2014,13.11,186.48
Geelong,15,28/6/2019,2019,14.12,207.87
Geelong,15,29/6/2018,2018,15.11,181.37
Geelong,15,6/7/2013,2013,11.16,230.6
Geelong,15,8/7/2012,2012,15.2,197.67000000000002
Geelong,16,13/7/2013,2013,13.2,243.79999999999998
Geelong,16,14/7/2012,2012,10.19,207.86
Geelong,16,18/7/2015,2015,10.12,184.26
Geelong,16,2/7/2021,2021,15.8,195.52
Geelong,16,2/7/2022,2022,21.18,206.68
Geelong,16,30/6/2023,2023,7.12,208.42
Geelong,16,5/7/2018,2018,8.23,189.6
Geelong,16,6/7/2014,2014,10.9,197.38
Geelong,16,6/7/2019,2019,7.13,215.0
Geelong,16,6/9/2020,2020,17.6,174.29
Geelong,16,8/7/2016,2016,9.6,221.57
Geelong,16,8/7/2017,2017,25.13,233.13
Geelong,17,10/7/2021,2021,10.1,205.62
Geelong,17,11/9/2020,2020,4.7,178.99
Geelong,17,12/7/2014,2014,14.18,211.56
Geelong,17,12/7/2018,2018,14.13,203.73
Geelong,17,13/7/2019,2019,12.12,227.12
Geelong,17,15/7/2016,2016,11.12,232.69
Geelong,17,15/7/2017,2017,13.1,246.23
Geelong,17,20/7/2012,2012,20.14,228.0
Geelong,17,21/7/2013,2013,14.8,258.6
Geelong,17,25/7/2015,2015,9.15,193.41
Geelong,17,7/7/2022,2022,12.19,218.87
Geelong,17,9/7/2023,2023,19.11,227.53
Geelong,18,1/8/2015,2015,17.11,210.52
Geelong,18,15/7/2021,2021,14.16,219.78
Geelong,18,15/7/2023,2023,18.14,245.67
Geelong,18,16/7/2022,2022,12.13,231.0
Geelong,18,19/7/2014,2014,13.16,224.72
Geelong,18,20/9/2020,2020,10.9,189.89
Geelong,18,21/7/2017,2017,10.1,256.33
Geelong,18,21/7/2018,2018,16.4,220.13
Geelong,18,21/7/2019,2019,8.13,235.25
Geelong,18,23/7/2016,2016,12.13,244.82
Geelong,18,27/7/2013,2013,21.11,279.71
Geelong,18,28/7/2012,2012,15.12,243.12
Geelong,19,2/8/2013,2013,13.8,293.51
Geelong,19,2/8/2014,2014,16.15,240.87
Geelong,19,22/7/2023,2023,7.11,252.78
Geelong,19,23/7/2022,2022,16.1,247.1
Geelong,19,25/7/2021,2021,15.5,235.28
Geelong,19,28/7/2018,2018,18.12,238.25
Geelong,19,28/7/2019,2019,16.11,251.36
Geelong,19,29/7/2016,2016,16.7,261.52
Geelong,19,29/7/2017,2017,18.15,274.48
Geelong,19,3/8/2012,2012,18.1,261.22
Geelong,19,8/8/2015,2015,14.11,224.63
Geelong,20,10/8/2012,2012,15.7,276.92
Geelong,20,10/8/2013,2013,20.9,314.40999999999997
Geelong,20,15/8/2015,2015,12.13,236.76
Geelong,20,29/7/2023,2023,9.1,261.88
Geelong,20,3/8/2018,2018,12.1,250.35
Geelong,20,3/8/2019,2019,9.7,261.06
Geelong,20,30/7/2022,2022,14.1,261.2
Geelong,20,31/7/2021,2021,8.14,243.42000000000002
Geelong,20,4/8/2017,2017,8.13,282.61
Geelong,20,7/8/2016,2016,15.1,276.62
Geelong,20,9/8/2014,2014,12.9,253.77
Geelong,21,10/8/2019,2019,9.15,270.21
Geelong,21,11/8/2018,2018,8.12,258.47
Geelong,21,12/8/2017,2017,11.14,293.75
Geelong,21,14/8/2016,2016,10.22,286.84
Geelong,21,15/8/2014,2014,11.16,264.93
Geelong,21,17/8/2012,2012,18.15,295.07
Geelong,21,17/8/2013,2013,16.11,330.52
Geelong,21,22/8/2015,2015,15.7,252.46
Geelong,21,5/8/2023,2023,14.13,276.01
Geelong,21,6/8/2021,2021,8.17,251.59
Geelong,21,6/8/2022,2022,17.8,279.0
Geelong,22,11/8/2023,2023,15.11,291.12
Geelong,22,13/8/2022,2022,18.11,297.11
Geelong,22,14/8/2021,2021,13.7,265.29
Geelong,22,17/8/2019,2019,10.14,280.35
Geelong,22,18/8/2018,2018,24.14,282.61
Geelong,22,19/8/2017,2017,10.1,303.85
Geelong,22,21/8/2016,2016,19.15,305.99
Geelong,22,23/8/2014,2014,11.5,276.43
Geelong,22,24/8/2013,2013,13.14,343.65999999999997
Geelong,22,26/8/2012,2012,16.11,311.18
Geelong,22,28/8/2015,2015,9.8,262.26
Geelong,23,1/9/2012,2012,17.1,328.28
Geelong,23,19/8/2023,2023,8.7,299.82
Geelong,23,20/8/2022,2022,19.17,316.28
Geelong,23,21/8/2021,2021,12.5,277.79
Geelong,23,24/8/2019,2019,19.15,299.5
Geelong,23,25/8/2018,2018,22.1,304.71
Geelong,23,26/8/2017,2017,15.13,318.98
Geelong,23,27/8/2016,2016,24.11,330.1
Geelong,23,30/8/2014,2014,21.17,297.6
Geelong,23,31/8/2013,2013,15.22,358.88
Geelong,23,5/9/2015,2015,17.17,279.43
Geelong,24,26/8/2023,2023,11.13,310.95
Geelong,25,7/9/2018,2018,6.1,310.81
Geelong,25,8/9/2012,2012,11.14,339.42
Geelong,26,1/10/2020,2020,5.12,195.01
Geelong,26,27/8/2021,2021,5.13,282.92
Geelong,26,3/9/2022,2022,11.12,327.4
Geelong,26,5/9/2014,2014,10.8,308.4
Geelong,26,6/9/2019,2019,7.9,307.4
Geelong,26,7/9/2013,2013,9.18,368.06
Geelong,26,8/9/2017,2017,5.1,324.08
Geelong,26,9/9/2016,2016,12.13,342.23
Geelong,27,10/10/2020,2020,15.1,210.11
Geelong,27,12/9/2014,2014,13.14,321.54
Geelong,27,13/9/2013,2013,13.18,381.24
Geelong,27,13/9/2019,2019,13.1,320.5
Geelong,27,15/9/2017,2017,15.8,339.88
Geelong,27,3/9/2021,2021,15.13,298.05
Geelong,28,10/9/2021,2021,6.6,304.65000000000003
Geelong,28,16/9/2022,2022,18.12,345.52
Geelong,28,17/10/2020,2020,11.16,221.27
Geelong,28,20/9/2013,2013,15.7,396.94
Geelong,28,20/9/2019,2019,9.12,329.62
Geelong,28,22/9/2017,2017,10.15,350.03000000000003
Geelong,28,23/9/2016,2016,8.12,350.35
Geelong,29,24/10/2020,2020,7.8,229.07
Geelong,29,24/9/2022,2022,20.13,365.65
Gold Coast,1,15/3/2014,2014,12.15,12.15
Gold Coast,1,18/3/2023,2023,9.7,9.7
Gold Coast,1,20/3/2022,2022,16.11,16.11
Gold Coast,1,21/3/2020,2020,4.5,4.5
Gold Coast,1,21/3/2021,2021,8.1,8.1
Gold Coast,1,24/3/2018,2018,7.13,7.13
Gold Coast,1,24/3/2019,2019,13.6,13.6
Gold Coast,1,25/3/2017,2017,14.12,14.12
Gold Coast,1,26/3/2016,2016,17.19,17.19
Gold Coast,1,30/3/2013,2013,13.12,13.12
Gold Coast,1,31/3/2012,2012,10.8,10.8
Gold Coast,1,4/4/2015,2015,13.11,13.11
Gold Coast,2,1/4/2017,2017,8.1,22.22
Gold Coast,2,11/4/2015,2015,10.16,23.27
Gold Coast,2,13/6/2020,2020,14.6,19.1
Gold Coast,2,2/4/2016,2016,19.12,36.31
Gold Coast,2,26/3/2022,2022,10.9,27.009999999999998
Gold Coast,2,26/3/2023,2023,11.14,20.84
Gold Coast,2,27/3/2021,2021,14.14,22.240000000000002
Gold Coast,2,29/3/2014,2014,5.9,18.05
Gold Coast,2,31/3/2018,2018,15.11,22.24
Gold Coast,2,31/3/2019,2019,7.19,20.79
Gold Coast,2,6/4/2013,2013,11.7,24.82
Gold Coast,2,8/4/2012,2012,7.5,18.3
Gold Coast,3,13/4/2013,2013,13.14,37.96
Gold Coast,3,14/4/2012,2012,13.1,31.4
Gold Coast,3,19/4/2015,2015,13.18,36.45
Gold Coast,3,2/4/2021,2021,12.13,34.370000000000005
Gold Coast,3,2/4/2022,2022,8.9,35.91
Gold Coast,3,2/4/2023,2023,10.13,30.97
Gold Coast,3,21/6/2020,2020,12.1,31.2
Gold Coast,3,5/4/2014,2014,17.12,35.17
Gold Coast,3,7/4/2018,2018,10.8,33.04
Gold Coast,3,7/4/2019,2019,10.13,30.92
Gold Coast,3,9/4/2016,2016,13.17,49.480000000000004
Gold Coast,3,9/4/2017,2017,21.13,43.349999999999994
Gold Coast,4,10/4/2021,2021,8.11,42.480000000000004
Gold Coast,4,10/4/2022,2022,13.14,49.05
Gold Coast,4,12/4/2014,2014,7.7,42.870000000000005
Gold Coast,4,14/4/2018,2018,9.5,42.54
Gold Coast,4,14/4/2019,2019,8.11,39.03
Gold Coast,4,15/4/2017,2017,17.6,60.95
Gold Coast,4,16/4/2016,2016,14.1,63.58
Gold Coast,4,20/4/2013,2013,9.12,47.08
Gold Coast,4,21/4/2012,2012,6.1,37.5
Gold Coast,4,25/4/2015,2015,7.11,43.56
Gold Coast,4,27/6/2020,2020,10.4,41.6
Gold Coast,4,8/4/2023,2023,8.12,39.09
Gold Coast,5,14/4/2023,2023,13.12,52.21
Gold Coast,5,16/4/2022,2022,9.7,58.75
Gold Coast,5,17/4/2021,2021,8.8,51.28
Gold Coast,5,2/5/2015,2015,18.1,61.66
Gold Coast,5,20/4/2014,2014,11.2,54.07
Gold Coast,5,21/4/2019,2019,6.1,45.13
Gold Coast,5,22/4/2017,2017,13.8,74.75
Gold Coast,5,22/4/2018,2018,11.1,53.64
Gold Coast,5,23/4/2016,2016,11.15,74.73
Gold Coast,5,27/4/2013,2013,21.22,68.3
Gold Coast,5,28/4/2012,2012,13.15,50.65
Gold Coast,5,4/7/2020,2020,8.4,50.0
Gold Coast,6,11/7/2020,2020,9.9,59.9
Gold Coast,6,23/4/2023,2023,14.13,66.34
Gold Coast,6,24/4/2021,2021,15.1,66.38
Gold Coast,6,24/4/2022,2022,11.14,69.89
Gold Coast,6,26/4/2014,2014,20.14,74.21000000000001
Gold Coast,6,27/4/2019,2019,9.8,54.93
Gold Coast,6,28/4/2018,2018,9.8,63.44
Gold Coast,6,29/4/2017,2017,14.1,88.85
Gold Coast,6,30/4/2016,2016,7.6,82.33
Gold Coast,6,4/5/2013,2013,7.12,75.42
Gold Coast,6,5/5/2012,2012,14.3,64.95
Gold Coast,6,9/5/2015,2015,11.12,72.78
Gold Coast,7,1/5/2021,2021,12.7,79.08
Gold Coast,7,1/5/2022,2022,14.6,84.49
Gold Coast,7,12/5/2012,2012,9.13,74.08
Gold Coast,7,12/5/2013,2013,16.18,91.6
Gold Coast,7,16/5/2015,2015,6.7,79.48
Gold Coast,7,18/7/2020,2020,13.14,73.04
Gold Coast,7,30/4/2023,2023,11.6,77.94
Gold Coast,7,4/5/2014,2014,18.12,92.33
Gold Coast,7,4/5/2019,2019,8.9,63.83
Gold Coast,7,5/5/2018,2018,10.12,73.56
Gold Coast,7,6/5/2017,2017,18.16,107.00999999999999
Gold Coast,7,7/5/2016,2016,14.3,96.63
Gold Coast,8,11/5/2019,2019,9.6,73.43
Gold Coast,8,12/5/2018,2018,11.11,84.67
Gold Coast,8,14/5/2016,2016,9.4,106.03
Gold Coast,8,14/5/2017,2017,4.14,111.14999999999999
Gold Coast,8,18/5/2013,2013,13.15,104.75
Gold Coast,8,19/5/2012,2012,4.1,78.18
Gold Coast,8,23/5/2015,2015,9.9,89.38
Gold Coast,8,23/7/2020,2020,6.1,79.14
Gold Coast,8,6/5/2023,2023,13.7,91.64
Gold Coast,8,7/5/2022,2022,10.15,94.64
Gold Coast,8,8/5/2021,2021,7.12,86.2
Gold Coast,9,12/5/2023,2023,16.17,107.81
Gold Coast,9,15/5/2021,2021,7.9,94.1
Gold Coast,9,15/5/2022,2022,10.9,105.54
Gold Coast,9,18/5/2014,2014,19.11,111.44
Gold Coast,9,19/5/2018,2018,6.6,91.27
Gold Coast,9,19/5/2019,2019,7.9,81.33
Gold Coast,9,2/8/2020,2020,4.11,83.25
Gold Coast,9,21/5/2016,2016,11.8,117.83
Gold Coast,9,26/5/2012,2012,10.1,88.28
Gold Coast,9,26/5/2013,2013,14.8,119.55
Gold Coast,9,30/5/2015,2015,6.4,95.78
Gold Coast,10,1/6/2013,2013,10.11,129.66
Gold Coast,10,20/5/2023,2023,9.1,116.91
Gold Coast,10,21/5/2022,2022,13.9,119.44
Gold Coast,10,22/5/2021,2021,8.9,103.0
Gold Coast,10,25/5/2014,2014,18.11,129.55
Gold Coast,10,25/5/2019,2019,9.1,90.43
Gold Coast,10,27/5/2017,2017,13.9,125.05
Gold Coast,10,29/5/2016,2016,7.13,124.96000000000001
Gold Coast,10,3/6/2012,2012,7.1,95.38
Gold Coast,10,6/6/2015,2015,5.11,100.89
Gold Coast,10,6/8/2020,2020,11.8,95.05
Gold Coast,11,1/6/2014,2014,11.11,140.66
Gold Coast,11,1/6/2019,2019,6.7,97.13
Gold Coast,11,12/8/2020,2020,11.7,106.75
Gold Coast,11,13/6/2015,2015,7.4,108.29
Gold Coast,11,2/6/2018,2018,4.12,95.39
Gold Coast,11,27/5/2023,2023,13.6,130.51
Gold Coast,11,28/5/2022,2022,18.13,137.57
Gold Coast,11,29/5/2021,2021,17.11,120.11
Gold Coast,11,3/6/2017,2017,11.14,136.19
Gold Coast,11,4/6/2016,2016,6.5,131.46
Gold Coast,11,8/6/2013,2013,9.12,138.78
Gold Coast,11,9/6/2012,2012,7.7,103.08
Gold Coast,12,10/6/2017,2017,13.17,149.35999999999999
Gold Coast,12,12/6/2016,2016,15.7,147.16
Gold Coast,12,15/6/2013,2013,11.6,150.38
Gold Coast,12,16/6/2012,2012,12.8,115.88
Gold Coast,12,17/8/2020,2020,4.8,111.55
Gold Coast,12,3/6/2023,2023,16.16,146.67000000000002
Gold Coast,12,4/6/2022,2022,15.19,152.76
Gold Coast,12,8/6/2014,2014,10.14,150.8
Gold Coast,12,8/6/2019,2019,11.6,108.73
Gold Coast,12,9/6/2018,2018,4.2,99.59
Gold Coast,13,12/6/2021,2021,6.13,126.24
Gold Coast,13,14/6/2014,2014,15.1,165.9
Gold Coast,13,15/6/2019,2019,11.1,119.83
Gold Coast,13,16/6/2018,2018,11.12,110.71
Gold Coast,13,17/6/2017,2017,11.7,161.06
Gold Coast,13,21/8/2020,2020,4.3,115.85
Gold Coast,13,28/6/2015,2015,9.15,117.44
Gold Coast,14,18/6/2023,2023,8.13,154.8
Gold Coast,14,19/6/2021,2021,4.7,130.94
Gold Coast,14,19/6/2022,2022,18.8,171.56
Gold Coast,14,21/6/2014,2014,17.16,183.06
Gold Coast,14,23/6/2018,2018,5.13,115.84
Gold Coast,14,25/6/2017,2017,10.12,171.18
Gold Coast,14,26/6/2016,2016,8.12,155.28
Gold Coast,14,29/6/2013,2013,11.17,161.55
Gold Coast,14,30/6/2012,2012,5.1,120.98
Gold Coast,14,30/8/2020,2020,12.19,128.04
Gold Coast,14,4/7/2015,2015,19.11,136.55
Gold Coast,15,1/7/2017,2017,18.1,189.28
Gold Coast,15,11/7/2015,2015,11.7,148.25
Gold Coast,15,2/7/2016,2016,15.18,170.46
Gold Coast,15,25/6/2023,2023,14.17,168.97
Gold Coast,15,26/6/2021,2021,9.9,140.84
Gold Coast,15,26/6/2022,2022,13.13,184.69
Gold Coast,15,28/6/2014,2014,10.3,193.36
Gold Coast,15,29/6/2019,2019,7.9,127.73
Gold Coast,15,30/6/2018,2018,8.12,123.96
Gold Coast,15,6/7/2013,2013,12.11,173.66
Gold Coast,15,8/7/2012,2012,13.18,134.16
Gold Coast,16,1/7/2021,2021,10.17,151.01
Gold Coast,16,1/7/2023,2023,5.12,174.09
Gold Coast,16,13/7/2013,2013,6.8,180.46
Gold Coast,16,14/7/2012,2012,13.12,147.28
Gold Coast,16,18/7/2015,2015,12.7,160.95
Gold Coast,16,2/7/2022,2022,8.14,192.83
Gold Coast,16,5/7/2014,2014,11.14,204.5
Gold Coast,16,6/7/2019,2019,9.4,137.13
Gold Coast,16,8/7/2017,2017,7.9,197.18
Gold Coast,16,8/7/2018,2018,8.1,132.06
Gold Coast,16,9/7/2016,2016,22.7,193.16
Gold Coast,16,9/9/2020,2020,6.7,134.74
Gold Coast,17,11/7/2021,2021,10.5,161.51
Gold Coast,17,12/7/2014,2014,9.12,213.62
Gold Coast,17,13/7/2019,2019,8.8,145.93
Gold Coast,17,14/7/2018,2018,6.15,138.21
Gold Coast,17,14/9/2020,2020,6.1,140.84
Gold Coast,17,15/7/2017,2017,13.1,210.28
Gold Coast,17,16/7/2016,2016,8.11,201.27
Gold Coast,17,20/7/2013,2013,13.7,194.16
Gold Coast,17,21/7/2012,2012,5.18,152.46
Gold Coast,17,25/7/2015,2015,12.8,173.75
Gold Coast,17,8/7/2023,2023,11.7,185.79
Gold Coast,17,9/7/2022,2022,14.1,206.93
Gold Coast,18,1/8/2015,2015,12.11,185.86
Gold Coast,18,15/7/2023,2023,11.11,196.9
Gold Coast,18,17/7/2021,2021,11.13,172.64
Gold Coast,18,17/7/2022,2022,8.7,215.63
Gold Coast,18,20/7/2019,2019,11.9,157.83
Gold Coast,18,20/9/2020,2020,8.9,149.74
Gold Coast,18,21/7/2018,2018,12.16,150.37
Gold Coast,18,22/7/2017,2017,8.8,219.07999999999998
Gold Coast,18,23/7/2016,2016,16.9,218.17000000000002
Gold Coast,18,26/7/2014,2014,8.8,222.42000000000002
Gold Coast,18,27/7/2013,2013,11.11,205.26999999999998
Gold Coast,18,28/7/2012,2012,8.6,161.06
Gold Coast,19,2/8/2014,2014,17.15,239.57
Gold Coast,19,23/7/2022,2022,14.9,230.53
Gold Coast,19,23/7/2023,2023,9.9,206.8
Gold Coast,19,24/7/2021,2021,10.11,182.75
Gold Coast,19,28/7/2018,2018,5.14,155.51
Gold Coast,19,28/7/2019,2019,15.6,173.43
Gold Coast,19,29/7/2017,2017,10.5,229.57999999999998
Gold Coast,19,3/8/2013,2013,17.11,222.38
Gold Coast,19,31/7/2016,2016,9.1,227.27
Gold Coast,19,5/8/2012,2012,9.12,170.18
Gold Coast,19,8/8/2015,2015,17.12,202.98
Gold Coast,20,1/8/2021,2021,4.6,187.35
Gold Coast,20,10/8/2013,2013,13.12,235.5
Gold Coast,20,11/8/2012,2012,16.13,186.31
Gold Coast,20,16/8/2015,2015,8.7,211.68
Gold Coast,20,29/7/2023,2023,15.6,222.4
Gold Coast,20,31/7/2022,2022,16.11,246.64
Gold Coast,20,4/8/2019,2019,8.3,181.73
Gold Coast,20,5/8/2017,2017,10.7,240.28
Gold Coast,20,5/8/2018,2018,7.5,163.01
Gold Coast,20,6/8/2016,2016,13.6,240.87
Gold Coast,20,9/8/2014,2014,8.1,247.67
Gold Coast,21,10/8/2019,2019,8.5,190.23
Gold Coast,21,11/8/2018,2018,7.9,170.91
Gold Coast,21,12/8/2017,2017,12.12,252.4
Gold Coast,21,14/8/2016,2016,9.15,250.02
Gold Coast,21,16/8/2014,2014,7.5,255.17
Gold Coast,21,17/8/2013,2013,14.12,249.62
Gold Coast,21,19/8/2012,2012,10.5,196.81
Gold Coast,21,22/8/2015,2015,14.13,225.81
Gold Coast,21,5/8/2023,2023,9.7,232.1
Gold Coast,21,6/8/2022,2022,8.15,254.79
Gold Coast,21,7/8/2021,2021,11.1,198.45
Gold Coast,22,12/8/2023,2023,13.12,245.22
Gold Coast,22,13/8/2022,2022,9.5,264.29
Gold Coast,22,15/8/2021,2021,4.6,203.05
Gold Coast,22,18/8/2018,2018,11.8,182.71
Gold Coast,22,18/8/2019,2019,7.6,197.83
Gold Coast,22,19/8/2017,2017,9.3,261.7
Gold Coast,22,20/8/2016,2016,6.11,256.13
Gold Coast,22,23/8/2014,2014,13.11,268.28
Gold Coast,22,25/8/2012,2012,15.8,212.61
Gold Coast,22,25/8/2013,2013,10.1,259.71999999999997
Gold Coast,22,29/8/2015,2015,7.9,233.71
Gold Coast,23,1/9/2012,2012,9.8,222.41
Gold Coast,23,1/9/2013,2013,22.14,281.86
Gold Coast,23,19/8/2023,2023,13.9,259.12
Gold Coast,23,20/8/2022,2022,16.18,280.47
Gold Coast,23,21/8/2021,2021,6.13,209.18
Gold Coast,23,24/8/2019,2019,7.13,204.96
Gold Coast,23,25/8/2018,2018,5.1,187.81
Gold Coast,23,26/8/2017,2017,3.2,264.9
Gold Coast,23,27/8/2016,2016,9.12,265.25
Gold Coast,23,31/8/2014,2014,15.9,284.18
Gold Coast,23,5/9/2015,2015,9.1,242.81
Gold Coast,24,26/8/2023,2023,14.13,273.25
Greater Western Sydney,1,15/3/2014,2014,15.9,15.9
Greater Western Sydney,1,19/3/2022,2022,13.14,13.14
Greater Western Sydney,1,19/3/2023,2023,15.16,15.16
Greater Western Sydney,1,21/3/2020,2020,17.3,17.3
Greater Western Sydney,1,21/3/2021,2021,11.12,11.12
Greater Western Sydney,1,24/3/2012,2012,5.7,5.7
Greater Western Sydney,1,24/3/2019,2019,16.16,16.16
Greater Western Sydney,1,25/3/2018,2018,20.13,20.13
Greater Western Sydney,1,26/3/2016,2016,10.18,10.18
Greater Western Sydney,1,26/3/2017,2017,14.7,14.7
Greater Western Sydney,1,30/3/2013,2013,11.1,11.1
Greater Western Sydney,1,5/4/2015,2015,12.15,12.15
Greater Western Sydney,2,1/4/2017,2017,24.16,38.86
Greater Western Sydney,2,11/4/2015,2015,15.11,27.259999999999998
Greater Western Sydney,2,14/6/2020,2020,8.12,25.42
Greater Western Sydney,2,26/3/2023,2023,11.15,26.310000000000002
Greater Western Sydney,2,27/3/2022,2022,10.13,23.270000000000003
Greater Western Sydney,2,28/3/2021,2021,7.14,18.259999999999998
Greater Western Sydney,2,29/3/2014,2014,13.1,29.0
Greater Western Sydney,2,3/4/2016,2016,13.11,23.29
Greater Western Sydney,2,30/3/2019,2019,7.1,23.259999999999998
Greater Western Sydney,2,31/3/2018,2018,15.5,35.629999999999995
Greater Western Sydney,2,6/4/2013,2013,11.12,22.22
Greater Western Sydney,2,8/4/2012,2012,8.6,14.3
Greater Western Sydney,3,1/4/2023,2023,9.1,35.41
Greater Western Sydney,3,13/4/2013,2013,10.8,33.019999999999996
Greater Western Sydney,3,15/4/2012,2012,10.9,25.2
Greater Western Sydney,3,18/4/2015,2015,12.18,39.44
Greater Western Sydney,3,19/6/2020,2020,4.9,30.32
Greater Western Sydney,3,2/4/2022,2022,12.11,35.38
Greater Western Sydney,3,4/4/2021,2021,11.2,29.459999999999997
Greater Western Sydney,3,6/4/2014,2014,10.19,39.19
Greater Western Sydney,3,6/4/2019,2019,19.11,42.37
Greater Western Sydney,3,7/4/2018,2018,12.15,47.78
Greater Western Sydney,3,8/4/2017,2017,15.19,54.05
Greater Western Sydney,3,9/4/2016,2016,10.8,34.09
Greater Western Sydney,4,10/4/2021,2021,14.6,44.059999999999995
Greater Western Sydney,4,12/4/2014,2014,12.11,51.3
Greater Western Sydney,4,13/4/2019,2019,11.13,53.5
Greater Western Sydney,4,14/4/2018,2018,11.16,58.94
Greater Western Sydney,4,15/4/2017,2017,16.16,70.21000000000001
Greater Western Sydney,4,17/4/2016,2016,22.19,56.28
Greater Western Sydney,4,21/4/2012,2012,7.8,33.0
Greater Western Sydney,4,21/4/2013,2013,15.13,48.15
Greater Western Sydney,4,25/4/2015,2015,16.23,55.67
Greater Western Sydney,4,26/6/2020,2020,10.6,40.92
Greater Western Sydney,4,9/4/2022,2022,8.6,43.980000000000004
Greater Western Sydney,4,9/4/2023,2023,11.9,47.31
Greater Western Sydney,5,16/4/2022,2022,7.11,51.09
Greater Western Sydney,5,16/4/2023,2023,10.17,57.480000000000004
Greater Western Sydney,5,17/4/2021,2021,9.17,53.23
Greater Western Sydney,5,2/5/2015,2015,4.9,60.57
Greater Western Sydney,5,20/4/2014,2014,10.12,61.42
Greater Western Sydney,5,20/4/2019,2019,11.16,64.66
Greater Western Sydney,5,21/4/2018,2018,9.19,68.13
Greater Western Sydney,5,22/4/2017,2017,15.15,85.36
Greater Western Sydney,5,24/4/2016,2016,19.12,75.4
Greater Western Sydney,5,27/4/2013,2013,16.8,64.95
Greater Western Sydney,5,28/4/2012,2012,9.8,42.8
Greater Western Sydney,5,5/7/2020,2020,13.5,54.42
Greater Western Sydney,6,12/7/2020,2020,6.1,60.519999999999996
Greater Western Sydney,6,22/4/2022,2022,8.12,59.21
Greater Western Sydney,6,22/4/2023,2023,13.9,71.38
Greater Western Sydney,6,23/4/2021,2021,9.11,62.339999999999996
Greater Western Sydney,6,26/4/2014,2014,13.16,74.58
Greater Western Sydney,6,27/4/2019,2019,18.12,82.78
Greater Western Sydney,6,28/4/2017,2017,11.9,97.26
Greater Western Sydney,6,28/4/2018,2018,10.17,78.3
Greater Western Sydney,6,30/4/2016,2016,24.14,99.54
Greater Western Sydney,6,4/5/2013,2013,12.9,77.85000000000001
Greater Western Sydney,6,6/5/2012,2012,6.7,49.5
